organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,links_self_href
968742752,PER HINDAHL AS,1995-02-20,True,7.0,1993-09-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1178,OSLO,['Ekebergveien 103'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/968742752
975360709,TEDDYS SOFTBAR Bjørn Inge Elvebredd,1995-09-18,True,9.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0186,OSLO,['Brugata 3A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/975360709
925795690,BEST FRIENDS AS,2020-10-21,True,26.0,2020-09-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,"['c/o BASS MAT & BAR', 'Hesselbergs gate 1A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925795690
817864902,UMAMI SUSHI AS,2016-11-24,True,5.0,2016-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0566,OSLO,['Langgata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/817864902
982497515,HENRIK LORANGE,2000-10-18,True,20.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Middelthuns gate 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/982497515
928327973,BACALAO AS,2021-12-15,True,18.0,2021-11-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0191,OSLO,['Dronning Eufemias gate 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928327973
996057410,OSTERIA ITALIA AS,2010-10-18,True,18.0,2010-09-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0277,OSLO,['Karenslyst allé 55'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996057410
921400632,DAMASCINO FOOD AS,2018-09-27,True,6.0,2018-09-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0560,OSLO,['Trondheimsveien 14B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921400632
925848727,PETRUS MAT OG VINHUS AS,2020-10-27,True,7.0,2020-09-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0553,OSLO,['Helgesens gate 50B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925848727
928153134,RUGANTINO AS,2021-11-17,True,21.0,2021-11-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Youngs gate 9'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928153134
911548100,CHICKEN AND RIBS AS,2013-02-20,True,28.0,2013-01-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0178,OSLO,['Vulkan 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/911548100
996335518,BAR VULKAN AS,2010-12-22,True,32.0,2010-12-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Maridalsveien 17'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996335518
926598147,SPISERIET RESTAURANTDRIFT AS,2021-02-16,True,31.0,2021-01-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0766,OSLO,['Ankerveien 127'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926598147
921861001,MERAKI AS,2018-12-11,True,1.0,2018-11-21,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0181,OSLO,['Torggata 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921861001
960658493,SIO MAT OG DRIKKE AS,1995-02-20,True,150.0,1991-01-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0371,OSLO,"['c/o Universitetssenteret Blindern', '2. etasje Frederikkebygningen', 'Problemveien 11']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/960658493
923884874,DIGG PIZZA AS,2019-11-25,True,66.0,2019-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Parkveien 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923884874
821672872,KOIE MUNCH AS,2018-11-06,True,33.0,2018-09-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Operagata 39'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/821672872
922114870,ROSMARY AS,2019-01-24,True,6.0,2019-01-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,['Torggata 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922114870
988559202,JOHNS BAR AS,2005-08-25,True,72.0,2005-05-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,4610,KRISTIANSAND S,"['c/o Viego Regnskap AS', 'Markens gate 5']",KRISTIANSAND,4204,https://data.brreg.no/enhetsregisteret/api/enheter/988559202
914754437,SMÅ GRYTER AS,2015-01-06,True,28.0,2014-12-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0252,OSLO,['Lille Stranden 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914754437
912644324,DOD AS,2013-10-28,True,2.0,2013-10-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0155,OSLO,['Storgata 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912644324
981477650,A CASA TUA ANS,2000-01-24,True,11.0,2000-01-10,True,False,False,False,False,False,Bokmål,ANS,Ansvarlig selskap med solidarisk ansvar,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ANS,Drift av restauranter og kafeer,56.101,Norge,NO,0171,OSLO,['Ullevålsveien 61'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/981477650
913640888,BROBEKK GRILL OG PIZZA AS,2014-05-15,True,20.0,2014-04-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0582,OSLO,['Brobekkveien 100'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913640888
948181150,OSLO PLAZA HOTEL AS,1995-03-12,True,212.0,1988-07-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0185,OSLO,['Sonja Henies plass 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/948181150
987801867,SUSHI & DINNER Mandi Tran,2005-01-31,True,7.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Cateringvirksomhet,56.210,Norge,NO,0352,OSLO,['Hegdehaugsveien 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/987801867
926572032,KUMI OSLOBUKTA AS,2021-02-11,True,21.0,2021-01-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Operagata 71B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926572032
921261004,HOTEL VERDANDI OSLO AS,2018-08-20,True,3.0,2018-06-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0160,OSLO,['Tordenskiolds gate 6B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921261004
820811712,SLEMDALSVEIEN 63 RESTAURANT AS,2018-05-03,True,12.0,2018-04-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0256,OSLO,['Colbjørnsens gate 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/820811712
913169883,DP NORWAY AS,2014-02-03,True,237.0,2014-01-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0275,OSLO,['Hoffsveien 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913169883
822899552,SYRIANO RESTAURANT AS,2019-06-15,True,7.0,2019-05-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 12C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/822899552
995748983,MAAEMO AS,2010-07-29,True,117.0,2010-05-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Dronning Eufemias gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/995748983
928077888,AREPITAS AS,2021-11-05,False,23.0,2021-09-14,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0656,OSLO,['Schweigaards gate 54B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928077888
927703114,PRIK AS,2021-09-10,False,4.0,2021-07-08,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1357,BEKKESTUA,"['c/o Son Lam Bui', 'Gamle Ringeriksvei 33B']",BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/enheter/927703114
946175986,SKIFORENINGEN - FORENINGEN TIL SKI-IDRETTENS FREMME,1995-02-19,True,122.0,1883-01-04,True,False,True,False,False,False,Bokmål,FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Idrettslag og -klubber,93.120,Norge,NO,0787,OSLO,['Kongeveien 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/946175986
821571162,ARIKAN AS,2018-10-18,True,21.0,2018-09-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0678,OSLO,['Høyenhallveien 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/821571162
918837841,BISLETT KEBAB HOUSE DRIFT AS,2017-04-06,True,123.0,2017-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0593,OSLO,['Trondheimsveien 320'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918837841
924971290,FUN KITCHEN OSLO AS,2020-04-23,True,41.0,2020-04-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0352,OSLO,['Hegdehaugsveien 31'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924971290
913484770,SUSHI DEPOT IMPORT AS,2014-04-22,True,11.0,2014-03-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Hammersborggata 9'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913484770
912173275,ADRIATIC + AS,2013-07-03,True,18.0,2013-06-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0553,OSLO,['Helgesens gate 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912173275
823463812,BENTE LØVBERG AS,2019-09-25,True,15.0,2019-08-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1413,TÅRNÅSEN,['Gydas vei 90'],NORDRE FOLLO,3020,https://data.brreg.no/enhetsregisteret/api/enheter/823463812
920207030,CREAMY LØKKA AS,2018-01-08,True,8.0,2017-12-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyers gate 32A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920207030
916622929,VILLA CAFE BAR RESTAURANT AS,2016-01-26,True,9.0,2016-01-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Tøyengata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916622929
876217392,NEW WINNY KEBAB AS,1996-03-21,True,4.0,1996-03-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0487,OSLO,['Grefsenveien 57'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/876217392
915865488,MADE FOR CHANGE AS,2015-09-03,True,25.0,2015-08-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0369,OSLO,['Slemdalsveien 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915865488
926462059,BRASSERIE TIL FOLKET AS,2021-01-27,True,0.0,2020-12-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 60C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926462059
996531937,STADION BAKERI AS,2011-02-08,True,14.0,2011-01-31,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0855,OSLO,['Sognsveien 75C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996531937
925883085,REVEN DRIFT AS,2020-11-02,True,17.0,2020-10-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Engroshandel med maskiner og utstyr til handel, transport og tjenesteyting ellers",46.694,Norge,NO,1360,FORNEBU,['Forneburingen 49'],BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/enheter/925883085
937087977,PLANTASJEN NORGE AS,1995-03-12,True,1496.0,1985-09-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med blomster og planter,47.761,Norge,NO,2212,KONGSVINGER,['Norvald Strands veg 43'],KONGSVINGER,3401,https://data.brreg.no/enhetsregisteret/api/enheter/937087977
927344874,SANREMO SKULLERUD AS,2021-06-28,True,12.0,2021-06-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0694,OSLO,['Olaf Helsets vei 1A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927344874
927403897,KAFFEGRAM AS,2021-07-09,True,11.0,2021-06-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0461,OSLO,['Stockfleths gate 60A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927403897
824788162,LILLE AMERIKA AS,2020-03-18,True,10.0,2020-02-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0183,OSLO,['Calmeyers gate 9B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/824788162
992487046,THAI ORCHID CAFE Pinjukorn Søreng,2008-04-14,True,12.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,['Calmeyers gate 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/992487046
988226467,CAFE CUISINE AS,2005-05-24,True,13.0,2005-05-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0679,OSLO,"['Manglerud Senter', 'Plogveien 6']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/988226467
819063052,RICE BOWL AS,2017-05-30,True,19.0,2017-04-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0152,OSLO,['Tollbugata 17'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/819063052
924926600,MATOPPLEVELSER AS,2020-04-21,True,10.0,2020-03-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,2020,SKEDSMOKORSET,"['c/o Haider Kazmi', 'Skogfaret 11B']",LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/enheter/924926600
986023097,PLAH AS,2003-09-09,True,55.0,2003-09-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Sommerrogata 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/986023097
918751718,OM MAT AS,2017-03-28,True,17.0,2017-02-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0277,OSLO,['Drammensveien 160'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918751718
997825268,IZAKAYA OSLO AS,2012-01-24,True,21.0,2012-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0165,OSLO,['St. Olavs gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997825268
980245543,ENOTECA BYGDØY ALLE AS,1998-11-02,True,21.0,1998-10-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Bygdøy allé 59'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/980245543
993180068,BØLGEN & MOI TJUVHOLMEN AS,2008-10-08,True,27.0,2008-09-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0252,OSLO,['Tjuvholmen allé 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/993180068
